(3,7,10)	2
(3,7,11)	1
(3,7,12)	2
(3,7,13)	3
(3,7,14)	5
(3,7,15)	4
(3,7,16)	2
(3,7,18)	1
(3,7,19)	1
(3,7,20)	2
(3,7,21)	3
(3,7,23)	3
(3,7,24)	3
(3,7,25)	5
(3,7,26)	2
(3,7,27)	3
(3,7,28)	4
(3,7,29)	5
(3,7,30)	4
(3,7,31)	3
(3,7,32)	5
(3,7,33)	1
(3,7,34)	1
(3,7,35)	1
(3,7,36)	1
(3,7,37)	4
(3,7,38)	2
(3,7,39)	2
(3,7,40)	1
(3,7,42)	5
(3,8,1)	3
(3,8,2)	5
(3,8,3)	4
(3,8,4)	2
(3,8,5)	5
(3,8,6)	5
(3,8,7)	4
(3,8,8)	4
(3,8,9)	1
(3,8,10)	9
(3,8,11)	3
(3,8,12)	3
(3,8,13)	6
(3,8,14)	6
(3,8,15)	4
(3,8,16)	5
(3,8,17)	6
(3,8,19)	4
(3,8,20)	6
(3,8,21)	7
(3,8,22)	2
(3,8,23)	3
(3,8,24)	8
(3,8,25)	3
(3,8,26)	5
(3,8,27)	5
(3,8,28)	4
(3,8,29)	5
(3,8,30)	2
(3,8,31)	6
(3,8,32)	4
(3,8,33)	5
(3,9,1)	4
(3,9,2)	1
(3,9,3)	4
(3,9,4)	4
(3,9,5)	3
(3,9,6)	5
(3,9,7)	2
(3,9,8)	5
(3,9,9)	6
(3,9,10)	7
(3,9,11)	4
(3,9,12)	4
(3,9,13)	3
(3,9,14)	5
(3,9,15)	7
(3,9,16)	3
(3,9,17)	2
(3,9,18)	4
(3,9,19)	5
(3,9,20)	6
(3,9,21)	3
(3,9,22)	5
(3,9,23)	5
(3,9,24)	3
(3,9,25)	5
(3,9,26)	5
(3,9,27)	2
(3,9,28)	4
(3,9,29)	5
(3,9,30)	1
(3,9,31)	1
(3,9,32)	2
(3,9,33)	2
(3,9,34)	4
(3,9,35)	3
(3,9,36)	1
(3,9,37)	3
(3,9,38)	3
(3,9,39)	1
(3,9,40)	3
(3,9,41)	1
(3,9,43)	3
(3,9,44)	4
(3,10,1)	2
(3,10,2)	1
(3,10,3)	2
(3,10,4)	2
(3,10,5)	2
(3,10,6)	4
(3,10,7)	3
(3,10,8)	4
(3,10,9)	5
(3,10,10)	1
(3,10,11)	4
(3,10,12)	5
(3,10,13)	3
(3,10,14)	2
(3,10,15)	4
(3,10,16)	2
(3,10,17)	3
(3,10,18)	12
(3,10,19)	3
(3,10,20)	6
(3,10,21)	4
(3,10,22)	8
(3,10,23)	10
(3,10,24)	2
(3,10,25)	3
(3,10,26)	3
(3,10,27)	1
(3,10,28)	3
(3,11,1)	5
(3,11,2)	5
(3,11,3)	6
(3,11,4)	3
(3,11,5)	5
(3,11,6)	5
(3,11,7)	6
(3,11,8)	7
(3,11,9)	4
(3,11,10)	2
(3,11,11)	2
(3,11,12)	4
(3,11,13)	2
(3,11,14)	4
(3,11,15)	7
(3,11,16)	2
(3,11,17)	3
(3,11,18)	6
(3,11,20)	5
(3,11,21)	2
(3,11,22)	5
(3,11,23)	6
(3,11,24)	2
(3,11,25)	4
(3,11,27)	4
(3,11,28)	3
(3,11,29)	2
(3,11,30)	6
(3,11,31)	2
(3,11,32)	4
(3,11,33)	3
(3,11,34)	5
(3,11,35)	5
(3,11,36)	3
(3,11,37)	5
(3,11,38)	2
(3,11,39)	4
(3,11,40)	1
(3,11,41)	3
(3,12,1)	3
(3,12,2)	5
(3,12,3)	3
(3,12,4)	5
(3,12,5)	2
(3,12,6)	2
(3,12,7)	3
(3,12,9)	3
(3,12,10)	2
(3,12,11)	3
(3,12,12)	10
(3,12,13)	8
(3,12,14)	1
(3,12,15)	1
(3,12,16)	6
(3,12,17)	1
(3,12,19)	1
(3,12,20)	2
(3,12,21)	4
(3,12,22)	4
(3,12,23)	1
(3,12,24)	3
(3,12,25)	1
(3,12,26)	2
(3,12,27)	3
(3,12,28)	5
(3,12,29)	3
(3,12,30)	1
(3,12,31)	4
(3,12,32)	1
(3,12,33)	4
(3,12,35)	4
(3,12,37)	2
(3,12,38)	3
(3,12,39)	2
(3,12,40)	5
(3,12,41)	2
(3,12,42)	8
(3,12,43)	10
(3,12,44)	6
(3,12,45)	4
(3,12,46)	6
(3,12,47)	4
(3,12,48)	4
(3,12,49)	2
(3,12,50)	2
(3,12,51)	4
(3,12,52)	4
(3,12,53)	2
(3,12,54)	2
(3,12,55)	5
(3,13,1)	1
(3,13,2)	2
(3,13,3)	2
(3,13,4)	3
(3,13,5)	6
(3,13,6)	3
(3,13,7)	3
(3,13,8)	1
(3,13,9)	4
(3,13,10)	1
(3,13,11)	3
(3,13,12)	4
(3,13,13)	2
(3,13,14)	3
(3,13,16)	3
(3,13,17)	4
(3,13,18)	4
(3,13,19)	2
(3,13,20)	3
(3,13,21)	6
(3,13,22)	4
(3,13,23)	4
(3,13,24)	3
(3,13,25)	7
(3,13,26)	5
(3,13,27)	8
(3,13,28)	4
(3,13,29)	7
(3,13,30)	12
(3,13,31)	9
(3,13,32)	6
(3,13,33)	7
(3,13,34)	5
(3,13,35)	9
(3,13,36)	8
(3,13,37)	8
(3,13,38)	3
(3,13,39)	6
(3,13,40)	8
(3,13,41)	4
(3,13,42)	5
(3,13,43)	7
(3,13,44)	7
(3,13,45)	3
(3,13,46)	3
(3,13,47)	7
(3,13,48)	3
(3,13,49)	6
(3,14,1)	2
(3,14,2)	3
(3,14,3)	1
(3,14,4)	2
(3,14,6)	1
(3,14,7)	6
(3,14,8)	2
(3,14,9)	4
(3,14,10)	4
(3,14,11)	4
(3,14,12)	5
(3,14,13)	2
(3,14,14)	4
(3,14,15)	3
(3,14,16)	1
(3,14,17)	4
(3,14,18)	3
(3,14,19)	4
(3,14,20)	2
(3,14,21)	4
(3,14,22)	3
(3,14,23)	4
(3,14,24)	7
(3,14,25)	5
(3,14,26)	6
(3,14,27)	6
(3,14,28)	4
(3,14,29)	3
(3,14,30)	5
(3,14,31)	4
(3,14,32)	3
(3,14,34)	4
(3,14,35)	3
(3,14,36)	5
(3,14,37)	4
(3,14,38)	3
(3,14,40)	3
(3,14,42)	4
(3,14,43)	1
(3,14,45)	8
(3,14,46)	2
(3,14,47)	5
(3,14,48)	9
(3,14,49)	3
(3,14,50)	1
(3,15,1)	4
(3,15,2)	3
(3,15,3)	3
(3,15,4)	2
(3,15,6)	2
(3,15,7)	5
(3,15,8)	2
(3,15,9)	4
(3,15,10)	3
(3,15,11)	5
(3,15,12)	3
(3,15,13)	2
(3,15,14)	3
(3,15,15)	4
(3,15,16)	5
(3,15,17)	8
(3,15,18)	10
(3,15,19)	7
(3,15,20)	9
(3,15,21)	8
(3,15,22)	6
(3,15,23)	8
(3,15,24)	2
(3,15,25)	6
(3,15,26)	4
(3,15,27)	5
(3,15,28)	10
(3,15,29)	7
(3,15,30)	6
(3,15,31)	8
(3,15,32)	7
(3,15,33)	5
(3,15,34)	1
(3,15,35)	6
(3,15,36)	4
(3,15,37)	3
(3,15,38)	10
(3,15,39)	10
(3,15,40)	8
(3,15,41)	5
(3,15,42)	6
(3,15,43)	6
(3,15,44)	7
(3,15,45)	2
(3,15,46)	5
(3,15,47)	4
(3,15,48)	4
(3,15,49)	6
(3,15,50)	2
(3,16,1)	5
(3,16,2)	5
(3,16,3)	1
(3,16,4)	3
(3,16,5)	2
(3,16,6)	9
(3,16,7)	7
(3,16,8)	7
(3,16,9)	6
(3,16,10)	3
(3,16,11)	4
(3,16,12)	4
(3,16,13)	5
(3,16,14)	4
(3,16,15)	4
(3,16,16)	1
(3,16,17)	2
(3,16,18)	3
(3,16,19)	4
(3,16,20)	8
(3,16,21)	6
(3,16,22)	5
(3,16,23)	8
(3,16,24)	7
(3,16,25)	4
(3,16,26)	8
(3,16,27)	1
(3,16,28)	5
(3,16,29)	3
(3,16,30)	5
(3,16,31)	3
(3,16,32)	4
(3,16,33)	3
(3,16,34)	2
(3,16,35)	4
(3,16,36)	4
(3,17,1)	3
(3,17,2)	5
(3,17,4)	2
(3,17,5)	5
(3,17,6)	5
(3,17,7)	3
(3,17,8)	6
(3,17,9)	5
(3,17,10)	6
(3,17,11)	6
(3,17,12)	4
(3,17,13)	6
(3,17,14)	5
(3,17,15)	2
(3,17,17)	5
(3,17,18)	3
(3,17,19)	2
(3,17,20)	4
(3,17,21)	4
(3,17,22)	4
(3,17,23)	4
(3,17,24)	2
(3,17,25)	9
(3,17,26)	7
(3,17,27)	6
(3,17,28)	2
(3,17,29)	7
(3,17,30)	5
(3,17,31)	9
(3,18,1)	5
(3,18,2)	8
(3,18,3)	6
(3,18,4)	4
(3,18,5)	4
(3,18,6)	9
(3,18,7)	6
(3,18,8)	4
(3,18,9)	8
(3,18,10)	7
(3,18,11)	6
(3,18,12)	8
(3,18,13)	4
(3,18,14)	4
(3,18,15)	5
(3,18,16)	4
(3,18,17)	2
(3,18,18)	4
(3,18,19)	11
(3,18,20)	5
(3,18,21)	5
(3,18,22)	1
(3,18,23)	4
(3,18,24)	2
(3,18,25)	2
(3,18,26)	3
(3,18,27)	5
(3,18,28)	3
(3,18,36)	1
(3,19,1)	2
(3,19,2)	3
(3,19,3)	4
(3,19,4)	6
(3,19,5)	3
(3,19,6)	3
(3,19,7)	8
(3,19,8)	2
(3,19,9)	6
(3,19,10)	3
(3,19,11)	4
(3,19,12)	2
(3,19,13)	4
(3,19,14)	6
(3,19,15)	9
(3,19,16)	5
(3,19,17)	1
(3,19,18)	3
(3,19,19)	6
(3,19,20)	6
(3,19,21)	2
(3,19,22)	4
(3,19,23)	2
(3,19,24)	4
(3,19,25)	5
(3,19,26)	6
(3,19,27)	4
(3,19,28)	6
(3,19,29)	2
(3,19,30)	2
(3,19,31)	4
(3,19,32)	3
(3,19,33)	1
(3,19,34)	3
(3,19,35)	2
(3,19,36)	2
(3,19,37)	2
(3,19,38)	2
(3,20,1)	5
(3,20,2)	1
(3,20,3)	4
(3,20,4)	3
(3,20,5)	4
(3,20,6)	2
(3,20,7)	3
(3,20,8)	3
(3,20,9)	5
(3,20,11)	4
(3,20,12)	2
(3,20,13)	3
(3,20,14)	5
(3,20,15)	7
(3,20,16)	2
(3,20,17)	3
(3,20,18)	5
(3,20,19)	3
(3,20,20)	5
(3,20,21)	2
(3,20,22)	4
(3,20,23)	5
(3,20,24)	3
(3,20,25)	1
(3,20,26)	3
(3,20,27)	3
(3,20,28)	3
(3,20,29)	6
(3,20,30)	9
(3,20,31)	5
(3,20,32)	3
(3,20,33)	5
(3,20,34)	5
(3,20,35)	3
(3,20,36)	9
(3,20,37)	2
(3,20,39)	2
(3,20,40)	2
(3,20,41)	7
(3,20,42)	2
(3,20,44)	2
(3,20,45)	2
(3,20,46)	1
(3,20,47)	2
(3,20,48)	4
(3,20,50)	3
(3,20,51)	3
(3,20,53)	1
(3,21,1)	2
(3,21,2)	3
(3,21,3)	3
(3,21,4)	2
(3,21,5)	2
(3,21,7)	5
(3,21,8)	1
(3,21,9)	6
(3,21,10)	3
(3,21,11)	2
(3,21,12)	1
(3,21,13)	4
(3,21,14)	5
(3,21,15)	5
(3,21,16)	5
(3,21,17)	5
(3,21,18)	8
(3,21,19)	3
(3,21,20)	8
(3,21,21)	5
(3,21,22)	5
(3,21,23)	1
(3,21,24)	3
(3,21,25)	4
(3,21,26)	3
(3,21,27)	2
(3,21,28)	1
(3,21,29)	2
(3,21,30)	1
(3,21,31)	1
(3,21,32)	2
(3,21,33)	4
(3,21,34)	5
(3,21,35)	3
(3,21,36)	3
(3,21,37)	6
(3,21,39)	1
(3,21,40)	3
(3,21,41)	4
(3,21,42)	4
(3,21,43)	4
(3,21,44)	9
(3,21,45)	2
(3,21,46)	2
(3,21,47)	6
(3,21,48)	4
(3,21,49)	3
(3,21,50)	3
(3,21,51)	2
(3,21,52)	6
(3,21,53)	3
(3,21,54)	4
(3,21,55)	3
(3,21,56)	2
(3,22,1)	1
(3,22,2)	5
(3,22,3)	3
(3,22,4)	1
(3,22,5)	2
(3,22,6)	1
(3,22,7)	4
(3,22,8)	2
(3,22,10)	2
(3,22,11)	3
(3,22,12)	1
(3,22,13)	6
(3,22,14)	2
(3,22,15)	3
(3,22,16)	2
(3,22,17)	4
(3,22,18)	4
(3,22,19)	6
(3,22,20)	4
(3,22,21)	5
(3,22,22)	3
(3,22,23)	4
(3,22,24)	4
(3,22,25)	4
(3,22,27)	5
(3,22,28)	3
(3,22,29)	3
(3,22,30)	4
(3,22,31)	6
(3,22,32)	5
(3,22,33)	7
(3,22,34)	2
(3,22,35)	3
(3,22,36)	4
(3,22,37)	3
(3,22,39)	2
(3,23,1)	4
(3,23,2)	5
(3,23,3)	4
(3,23,4)	5
(3,23,5)	2
(3,23,6)	5
(3,23,7)	4
(3,23,8)	6
(3,23,9)	6
(3,23,10)	5
(3,23,11)	7
(3,23,12)	4
(3,23,13)	2
(3,23,14)	3
(3,23,15)	5
(3,23,16)	4
(3,23,17)	7
(3,23,18)	7
(3,23,19)	6
(3,23,20)	4
(3,23,21)	7
(3,23,22)	1
(3,23,23)	3
(3,23,24)	3
(3,23,25)	2
(3,23,26)	5
(3,23,27)	2
(3,23,28)	5
(3,23,29)	3
(3,23,30)	2
(3,23,31)	4
(3,23,32)	6
(3,23,33)	4
(3,23,35)	1
(3,23,36)	5
(3,23,37)	4
(3,23,38)	10
(3,23,39)	10
(3,23,40)	7
(3,23,41)	3
(3,23,42)	4
(3,23,43)	4
(3,23,44)	5
(3,23,45)	3
(3,23,46)	4
(3,23,47)	4
(3,23,48)	3
(3,23,49)	6
(3,23,50)	4
(3,23,51)	2
(3,23,52)	2
(3,23,53)	1
(3,23,54)	1
(3,23,55)	3
(3,23,56)	2
(3,23,57)	3
(3,24,1)	5
(3,24,2)	1
(3,24,3)	1
(3,24,4)	4
(3,24,5)	2
(3,24,6)	1
(3,24,7)	4
(3,24,8)	3
(3,24,9)	2
(3,24,10)	2
(3,24,11)	3
(3,24,12)	2
(3,24,14)	3
(3,24,15)	3
(3,24,16)	1
(3,24,17)	5
(3,24,18)	3
(3,24,19)	1
(3,24,20)	3
(3,24,21)	4
(3,24,22)	4
(3,24,23)	4
(3,24,24)	3
(3,24,25)	1
(3,24,26)	3
(3,24,27)	2
(3,24,28)	3
(3,24,29)	4
(3,24,30)	1
(3,24,31)	3
(3,24,32)	2
(3,24,33)	6
(3,24,34)	5
(3,24,35)	1
(3,24,36)	2
(3,24,37)	1
(3,24,40)	3
(3,24,41)	2
(3,24,42)	5
(3,24,43)	4
(3,24,44)	5
(3,24,45)	1
(3,24,47)	3
(3,24,56)	1
(3,24,58)	1
(3,25,1)	2
(3,25,2)	4
(3,25,3)	2
(3,25,4)	1
(3,25,5)	2
(3,25,6)	1
(3,25,7)	5
(3,25,8)	1
(3,25,10)	3
(3,25,11)	6
(3,25,12)	3
(3,25,14)	1
(3,25,15)	1
(3,25,16)	1
(3,25,17)	1
(3,25,18)	1
(3,25,19)	3
(3,25,20)	1
(3,25,21)	4
(3,25,22)	2
(3,25,23)	3
(3,25,24)	3
(3,25,25)	6
(3,25,26)	5
(3,25,27)	3
(3,25,28)	2
(3,25,29)	2
(3,25,30)	3
(3,25,31)	4
(3,25,32)	1
(3,25,33)	3
(3,25,34)	5
(3,25,35)	4
(3,25,36)	6
(3,25,37)	6
(3,25,38)	3
(3,25,39)	2
(3,25,40)	2
(3,25,41)	1
(3,25,42)	2
(3,25,43)	1
(3,25,44)	2
(3,26,1)	1
(3,26,2)	2
(3,26,3)	2
(3,26,4)	3
(3,26,5)	5
(3,26,6)	1
(3,26,7)	2
(3,26,8)	1
(3,26,9)	1
(3,26,10)	2
(3,26,11)	2
(3,26,12)	4
(3,26,13)	3
(3,26,14)	4
(3,26,15)	2
(3,26,16)	2
(3,26,17)	3
(3,26,18)	1
(3,26,19)	2
(3,26,20)	2
(3,26,21)	4
(3,26,22)	5
(3,26,24)	5
(3,26,25)	3
(3,26,26)	3
(3,26,27)	2
(3,26,28)	4
(3,26,29)	1
(3,26,30)	4
(3,26,31)	2
(3,26,32)	3
(3,26,33)	2
(3,26,34)	3
(3,26,35)	2
(3,26,36)	5
(3,26,37)	4
(3,26,38)	1
(3,26,39)	5
(3,26,40)	6
(3,26,41)	2
(3,26,42)	7
(3,26,43)	5
(3,26,44)	3
(3,26,45)	5
(3,26,46)	5
(3,26,47)	1
(3,26,48)	1
(3,26,49)	2
(3,26,50)	2
(3,26,51)	3
(3,26,52)	4
(3,26,53)	3
(3,26,54)	2
(3,26,55)	3
(3,26,56)	3
(3,26,58)	1
(3,26,59)	3
(3,26,61)	1
(3,26,62)	2
(3,26,63)	1
(3,26,67)	1
(3,26,70)	1
(3,26,71)	1
(3,26,72)	2
(3,27,1)	3
(3,27,2)	3
(3,27,3)	2
(3,27,4)	1
(3,27,5)	3
(3,27,7)	2
(3,27,8)	3
(3,27,10)	2
(3,27,11)	1
(3,27,12)	3
(3,27,13)	4
(3,27,14)	3
(3,27,15)	1
(3,27,16)	1
(3,27,17)	1
(3,27,18)	1
(3,27,19)	1
(3,27,20)	2
(3,27,21)	1
(3,27,22)	2
(3,27,23)	2
(3,27,25)	2
(3,27,26)	1
(3,27,27)	1
(3,27,28)	2
(3,27,29)	1
(3,27,30)	3
(3,28,1)	4
(3,28,2)	2
(3,28,3)	5
(3,28,4)	3
(3,28,5)	3
(3,28,6)	2
(3,28,7)	2
(3,28,8)	4
(3,28,9)	7
(3,28,10)	4
(3,28,11)	2
(3,28,12)	1
(3,28,14)	3
(3,28,15)	4
(3,28,16)	4
(3,28,17)	3
(3,28,18)	7
(3,28,19)	4
(3,28,20)	4
(3,28,21)	7
(3,28,22)	7
(3,28,23)	5
(3,28,24)	7
(3,28,25)	7
(3,28,26)	1
(3,28,27)	7
(3,28,28)	8
(3,28,29)	3
(3,28,30)	8
(3,28,31)	4
(3,28,32)	7
(3,28,33)	6
(3,28,34)	6
(3,28,35)	5
(3,28,36)	6
(3,28,37)	9
(3,28,38)	8
(3,28,40)	2
(3,28,41)	1
(3,28,43)	1
(3,28,44)	4
(3,29,1)	1
(3,29,2)	2
(3,29,3)	2
(3,29,4)	1
(3,29,5)	2
(3,29,6)	1
(3,29,8)	4
(3,29,9)	2
(3,29,10)	3
(3,29,11)	1
(3,29,12)	3
(3,29,13)	5
(3,29,14)	1
(3,29,15)	2
(3,29,16)	1
(3,29,18)	2
(3,29,19)	1
(3,29,20)	2
(3,29,21)	1
(3,29,22)	2
(3,29,23)	2
(3,29,28)	3
(3,29,29)	2
(3,29,30)	3
(3,29,32)	4
(3,29,33)	3
(3,29,35)	1
(3,29,37)	1
(3,29,38)	2
(3,29,39)	2
(3,29,40)	2
(3,29,41)	1
(3,29,42)	2
(3,29,43)	1
(3,29,44)	1
(3,29,45)	1
(3,30,1)	2
(3,30,2)	3
(3,30,3)	3
(3,30,4)	3
(3,30,6)	4
(3,30,7)	1
(3,30,8)	4
(3,30,9)	2
(3,30,10)	5
(3,30,11)	5
(3,30,12)	5
(3,30,13)	4
(3,30,14)	5
(3,30,15)	2
(3,30,16)	3
(3,30,17)	5
(3,30,18)	4
(3,30,19)	1
(3,30,20)	2
(3,30,21)	5
(3,30,22)	1
(3,30,23)	9
(3,30,24)	2
(3,30,25)	1
(3,30,26)	3
(3,30,27)	5
(3,30,28)	5
(3,30,29)	4
(3,30,30)	3
(3,30,31)	1
(3,30,32)	1
(3,30,33)	4
(3,30,34)	2
(3,30,35)	5
(3,30,37)	1
(3,31,1)	2
(3,31,2)	4
(3,31,3)	3
(3,31,4)	6
(3,31,5)	3
(3,31,6)	4
(3,31,7)	6
(3,31,8)	5
(3,31,9)	2
(3,31,10)	6
(3,31,11)	4
(3,31,12)	3
(3,31,13)	5
(3,31,14)	7
(3,31,15)	5
(3,31,16)	4
(3,31,17)	4
(3,31,18)	5
(3,31,19)	5
(3,31,20)	6
(3,31,21)	5
(3,31,22)	2
(3,31,23)	3
(3,31,24)	2
(3,31,25)	4
(3,31,26)	5
(3,31,27)	8
(3,31,28)	2
(3,31,29)	1
(3,31,30)	4
(3,31,31)	2
(3,31,32)	5
(3,31,33)	3
(3,31,34)	4
(3,31,35)	2
(3,31,36)	7
(3,31,37)	3
(3,31,38)	3
(3,31,39)	1
(3,31,40)	2
(3,31,41)	2
(3,31,42)	3
(3,31,43)	2
(3,31,44)	2
(3,31,45)	2
(3,31,46)	1
(3,31,47)	2
(3,31,48)	3
(3,32,1)	3
(3,32,2)	1
(3,32,3)	2
(3,32,4)	2
(3,32,5)	3
(3,32,6)	3
(3,32,7)	1
(3,32,8)	1
(3,32,9)	5
(3,32,10)	5
(3,32,12)	5
(3,32,13)	2
(3,32,14)	3
(3,32,15)	3
(3,32,16)	2
(3,32,17)	3
(3,32,18)	3
(3,32,19)	2
(3,32,20)	1
(3,32,21)	3
(3,32,22)	2
(3,32,23)	2
(3,32,24)	3
(3,32,25)	4
(3,32,27)	1
(3,32,28)	3
(3,32,29)	2
(3,32,30)	4
(3,32,31)	1
(3,32,32)	2
(3,32,33)	4
(3,32,34)	2
(3,32,35)	2
(3,32,36)	3
(3,32,37)	1
(3,32,38)	1
(3,32,39)	3
(3,32,40)	1
(3,32,41)	1
(3,32,42)	3
(3,33,1)	5
(3,33,2)	1
(3,33,3)	1
(3,33,4)	4
(3,33,5)	5
(3,33,6)	6
(3,33,7)	3
(3,33,8)	3
(3,33,9)	1
(3,33,10)	2
(3,33,11)	1
(3,33,12)	1
(3,33,13)	1
(3,33,14)	3
(3,33,15)	4
(3,33,16)	4
(3,33,17)	7
(3,33,18)	3
(3,33,19)	2
(3,33,20)	1
(3,33,21)	2
(3,33,22)	2
(3,33,24)	3
(3,33,25)	2
(3,33,26)	1
(3,33,27)	4
(3,33,28)	2
(3,33,29)	4
(3,33,30)	2
(3,33,31)	4
(3,33,32)	8
(3,33,33)	2
(3,33,34)	1
(3,33,35)	2
(3,33,36)	1
(3,33,37)	3
(3,34,20)	1
(4,1,1)	3
(4,1,2)	4
(4,1,3)	2
(4,1,4)	5
(4,1,5)	4
(4,1,6)	4
(4,1,7)	9
(4,1,8)	2
(4,1,9)	2
(4,1,10)	2
(4,1,11)	3
(4,1,12)	3
(4,1,13)	2
(4,1,14)	4
(4,1,15)	4
(4,1,16)	2
(4,1,17)	3
(4,1,18)	6
(4,1,19)	3
(4,1,20)	1
(4,1,22)	1
(4,1,23)	5
(4,1,24)	6
(4,1,25)	3
(4,1,26)	4
(4,1,27)	3
(4,1,28)	5
(4,1,30)	4
(4,1,31)	1
(4,1,32)	2
(4,1,33)	3
(4,1,34)	5
(4,1,35)	3
(4,1,36)	5
(4,1,37)	5
(4,1,38)	5
(4,1,39)	5
(4,1,40)	4
(4,1,41)	7
(4,1,42)	2
(4,1,43)	3
(4,1,44)	4
(4,1,45)	4
(4,1,46)	3
(4,1,47)	3
(4,1,48)	7
(4,1,49)	10
(4,1,50)	5
(4,1,51)	10
(4,1,52)	4
(4,1,53)	3
(4,1,54)	1
(4,1,55)	3
(4,1,56)	4
(4,1,57)	1
(4,1,58)	1
(4,1,59)	6
(4,1,60)	1
(4,1,61)	3
(4,1,62)	5
(4,1,63)	5
(4,1,64)	3
(4,1,65)	2
(4,2,1)	5
(4,2,2)	3
(4,2,3)	5
(4,2,5)	3
(4,2,6)	4
(4,2,7)	5
(4,2,8)	4
(4,2,9)	1
(4,2,10)	5
(4,2,11)	2
(4,2,12)	3
(4,2,13)	3
(4,2,14)	5
(4,2,15)	5
(4,2,16)	2
(4,2,17)	4
(4,2,19)	8
(4,2,20)	7
(4,2,21)	4
(4,2,22)	5
(4,2,23)	4
(4,2,24)	3
(4,2,25)	3
(4,2,26)	1
(4,2,27)	3
(4,2,28)	6
(4,2,29)	5
(4,2,30)	5
(4,2,31)	2
(4,2,32)	4
(4,2,33)	1
(4,2,34)	2
(4,2,35)	3
(4,3,1)	4
(4,3,2)	1
(4,3,3)	5
(4,3,4)	1
(4,3,5)	2
(4,3,6)	5
(4,3,7)	3
(4,3,8)	3
(4,3,9)	3
(4,3,10)	6
(4,3,11)	2
(4,3,12)	5
(4,3,13)	2
(4,3,14)	5
(4,3,15)	4
(4,3,16)	4
(4,3,17)	4
(4,3,18)	5
(4,3,19)	6
(4,3,20)	3
(4,3,21)	5
(4,3,22)	3
(4,3,23)	2
(4,3,24)	5
(4,3,25)	4
(4,3,52)	1
(4,4,1)	5
(4,4,2)	7
(4,4,3)	3
(4,4,4)	7
(4,4,5)	9
(4,4,6)	7
(4,4,7)	5
(4,4,8)	7
(4,4,9)	2
(4,4,10)	7
(4,4,11)	3
(4,4,12)	2
(4,4,13)	3
(4,4,14)	5
(4,4,15)	6
(4,4,16)	3
(4,4,17)	5
(4,4,18)	5
(4,4,19)	3
(4,4,20)	6
(4,4,21)	6
(4,4,22)	3
(4,4,23)	4
(4,4,24)	9
(4,4,25)	6
(4,4,26)	5
(4,4,28)	5
(4,4,30)	4
(4,4,31)	2
(4,4,32)	5
(4,4,34)	2
(4,5,1)	1
(4,5,2)	5
(4,5,3)	8
(4,5,4)	1
(4,5,5)	5
(4,5,6)	6
(4,5,7)	5
(4,5,8)	2
(4,5,9)	5
(4,5,10)	4
(4,5,11)	7
(4,5,12)	2
(4,5,13)	3
(4,5,14)	4
(4,5,15)	7
(4,5,16)	2
(4,5,17)	6
(4,5,18)	2
(4,5,19)	4
(4,5,20)	5
(4,5,21)	7
(4,5,22)	4
(4,5,24)	4
(4,5,25)	3
(4,5,26)	2
(4,5,38)	1
(4,6,1)	2
(4,6,2)	3
(4,6,3)	2
(4,6,4)	2
(4,6,5)	6
(4,6,6)	4
(4,6,7)	4
(4,6,8)	1
(4,6,9)	2
(4,6,10)	1
(4,6,11)	7
(4,6,12)	7
(4,6,13)	3
(4,6,14)	2
(4,6,15)	6
(4,6,16)	9
(4,6,17)	7
(4,6,18)	6
(4,6,19)	6
(4,6,20)	7
(4,6,21)	10
(4,6,22)	1
(4,6,23)	1
(4,6,24)	4
(4,6,25)	4
(4,6,26)	3
(4,6,27)	3
(4,6,28)	3
(4,6,29)	3
(4,6,30)	6
(4,6,31)	4
(4,6,32)	6
(4,6,33)	1
(4,6,34)	3
(4,6,35)	2
(4,6,36)	2
(4,6,37)	4
(4,6,38)	2
(4,6,39)	5
(4,6,40)	2
(4,6,41)	3
(4,6,42)	4
(4,6,43)	2
(4,6,44)	6
(4,6,45)	4
(4,6,46)	2
(4,6,47)	4
(4,6,48)	3
(4,6,49)	2
(4,6,50)	4
(4,6,51)	3
(4,6,53)	2
(4,7,1)	1
(4,7,2)	4
(4,7,3)	3
(4,7,4)	4
(4,7,5)	1
(4,7,6)	3
(4,7,7)	3
(4,7,8)	2
(4,7,9)	2
(4,7,10)	2
(4,7,11)	3
(4,7,12)	3
(4,7,13)	3
(4,7,14)	2
(4,7,15)	3
(4,7,16)	3
(4,7,17)	6
(4,7,19)	3
(4,7,20)	6
(4,7,21)	11
(4,7,22)	3
(4,7,23)	2
(4,7,24)	3
(4,7,25)	5
(4,7,26)	4
(4,7,27)	2
(4,7,28)	8
(4,7,29)	4
(4,7,30)	3
(4,7,31)	2
(4,7,32)	3
(4,7,33)	8
(4,7,34)	3
(4,7,35)	3
(4,7,36)	6
(4,7,37)	3
(4,7,38)	4
(4,7,39)	7
(4,7,40)	2
(4,7,41)	6
(4,7,42)	1
(4,7,43)	2
(4,7,44)	4
(4,7,45)	1
(4,7,46)	5
(4,7,47)	2
(4,7,48)	3
(4,7,49)	1
(4,7,50)	1
(4,7,51)	3
(4,7,52)	1
(4,7,53)	2
(4,7,54)	2
(4,7,55)	1
(4,7,56)	5
(4,7,57)	1
(4,7,58)	1
(4,7,59)	1
(4,7,60)	1
(4,7,61)	2
(4,8,1)	4
(4,8,2)	3
(4,8,3)	5
