fixed	4	383	aMsa	<ls>ŚAT. BR. 3,5,1,5. 6.</ls>	<ls>ŚAT. BR. 3,5,1,5.</ls> <ls n="ŚAT. BR. 3,5,1,">6.</ls>
fixed	4	122619	evam	<ls>ŚAT. BR. 5,1,3,10. 5,4,1.</ls>	<ls>ŚAT. BR. 5,1,3,10.</ls> <ls n="ŚAT. BR. 5,">5,4,1.</ls>
True	4	122620	evam	<ls n="ŚAT. BR.">8,1,4,2.</ls>	
True	4	122727	eza	<ls>ŚAT. BR. 13,1,4,3.</ls>	
True	4	122738	eza	<ls>ŚAT. BR. 2,4,2,4.</ls>	
fixed	4	122771	ezaRa	<ls>ŚAT. BR. 14,6,4,1. 7,2,26.</ls>	<ls>ŚAT. BR. 14,6,4,1.</ls> <ls n="ŚAT. BR. 14,">7,2,26.</ls>
True	4	122802	ezavIra	<ls>ŚAT. BR. 11,2,7,32.</ls>	
True	4	122837	ezwavya	<ls>ŚAT. BR. 1,9,3,16.</ls>	
fixed	4	123054	EkAdaSina	<ls>ŚAT. BR. 13,2,5,2. 5,1,3. 6,1,3. 2,15.</ls>	<ls>ŚAT. BR. 13,2,5,2.</ls> <ls n="ŚAT. BR. 13,">5,1,3.</ls> <ls n="ŚAT. BR. 13,">6,1,3.</ls> <ls n="ŚAT. BR. 13,6,">2,15.</ls>
True	4	123093	EkAhika	<ls>ŚAT. BR. 13,5,1,8.</ls>	
fixed	4	123130	Ekzavya	<ls>ŚAT. BR. 3,6,3,10. 4,1,18.</ls>	<ls>ŚAT. BR. 3,6,3,10.</ls> <ls n="ŚAT. BR. 3,">4,1,18.</ls>
True	4	123156	EkzvAka	<ls>ŚAT. BR. 13,5,4,9.</ls>	
True	4	123196	Eqa	<ls>ŚAT. BR. 11,1,5,1.</ls>	
True	4	123202	Eqaka	<ls>ŚAT. BR. 2,5,2,15.</ls>	
True	4	123205	Eqaka	<ls>ŚAT. BR. 12,4,1,4.</ls>	
True	4	123394	Endra	<ls>ŚAT. BR. 2,4,4,8.</ls>	
True	4	123394	Endra	<ls n="ŚAT. BR.">3,9,1,15.</ls>	
True	4	123395	Endra	<ls n="ŚAT. BR.">4,1,3,14.</ls>	
True	4	123403	Endra	<ls>ŚAT. BR. 4,2,3,13.</ls>	
fixed	4	123466	EndravAyava	<ls>ŚAT. BR. 4,1,3,1. 5,19. 4,1,17. 5,9,1.</ls>	<ls>ŚAT. BR. 4,1,3,1.</ls> <ls n="ŚAT. BR. 4,1,">5,19.</ls> <ls n="ŚAT. BR. 4,">4,1,17.</ls> <ls n="ŚAT. BR. 4,">5,9,1.</ls>
True	4	123498	EndrAgna	<ls>ŚAT. BR. 1,6,4,3.</ls>	
True	4	123498	EndrAgna	<ls n="ŚAT. BR.">3,9,1,19.</ls>	
True	4	123515	EndrApOzRa	<ls>ŚAT. BR. 5,2,5,5.</ls>	
True	4	123521	EndrAbArhaspatya	<ls>ŚAT. BR. 13,5,4,28.</ls>	
fixed	4	123555	EndrAvEzRava	<ls>ŚAT. BR. 5,2,5,1. 5,5,1.</ls>	<ls>ŚAT. BR. 5,2,5,1.</ls> <ls n="ŚAT. BR. 5,">5,5,1.</ls>
fixed	4	123560	EndrAsOmya	<ls>ŚAT. BR. 5,2,5,9. 11.</ls>	<ls>ŚAT. BR. 5,2,5,9.</ls> <ls n="ŚAT. BR. 5,2,5,">11.</ls>
True	4	123612	EBAvata	<ls>ŚAT. BR. 12,8,2,3.</ls>	
fixed	4	123870	ESvarya	<ls>ŚAT. BR. 13,4,3,15. 2,7,13.</ls>	<ls>ŚAT. BR. 13,4,3,15.</ls> <ls n="ŚAT. BR. 13,">2,7,13.</ls>
True	4	123892	Ezamas	<ls>ŚAT. BR. 3,3,4,11.</ls>	
True	4	123904	EzAvIra	<ls>ŚAT. BR. 11,2,7,32.</ls>	
True	4	123905	EzAvIra	<ls n="ŚAT. BR.">9,5,1,16.</ls>	
True	4	123934	Ezwaka	<ls>ŚAT. BR. 8,7,3,7.</ls>	
True	4	123934	Ezwaka	<ls n="ŚAT. BR.">10,4,1,7.</ls>	
True	4	124224	ojas	<ls>ŚAT. BR. 4,5,4,4.</ls>	
True	4	124224	ojas	<ls n="ŚAT. BR.">14,1,2,12.</ls>	
True	4	124284	ojasvin	<ls>ŚAT. BR. 8,4,1,20.</ls>	
fixed	4	124285	ojasvin	<ls n="ŚAT. BR.">13,1,2,6. 14,1,3,23.</ls>	<ls n="ŚAT. BR.">13,1,2,6.</ls> <ls n="ŚAT. BR.">14,1,3,23.</ls>
True	4	124421	odana	<ls>ŚAT. BR. 1,6,4,3.</ls>	
True	4	124421	odana	<ls n="ŚAT. BR.">4,4,2,1.</ls>	
True	4	124430	odana	<ls>ŚAT. BR. 2,5,3,4.</ls>	
True	4	124430	odana	<ls n="ŚAT. BR.">11,5,7,5.</ls>	
True	4	124430	odana	<ls n="ŚAT. BR.">14,9,4,13.</ls>	
True	4	124432	odana	<ls>ŚAT. BR. 14,9,4,14.</ls>	
None	4	124433	odana	<ls n="ŚAT. BR.">15.</ls>	
None	4	124434	odana	<ls n="ŚAT. BR.">16. 11,5,7,5.</ls>	
True	4	124444	odana	<ls>ŚAT. BR. 14,9,4,15.</ls>	
fixed	4	124522	om	<ls>ŚAT. BR. 1,4,1,30. 1.</ls>	<ls>ŚAT. BR. 1,4,1,30.</ls> <ls n="ŚAT. BR. 1,4,1,">1.</ls>
fixed	4	124523	om	<ls n="ŚAT. BR.">10,6,1,4. 11,6,3,4.</ls>	<ls n="ŚAT. BR.">10,6,1,4.</ls> <ls n="ŚAT. BR.">11,6,3,4.</ls>
True	4	124567	omanvant	<ls>ŚAT. BR. 1,9,1,4</ls>	
fixed	4	124676	ozaDi	<ls>ŚAT. BR. 2,2,4,5. 3,6,1,7. 2,26. 7,4,4.</ls>	<ls>ŚAT. BR. 2,2,4,5.</ls> <ls n="ŚAT. BR.">3,6,1,7.</ls> <ls n="ŚAT. BR. 3,6,">2,26.</ls> <ls n="ŚAT. BR. 3,">7,4,4.</ls>
True	4	124679	ozaDi	<ls n="ŚAT. BR.">13,8,1,20.</ls>	
True	4	124680	ozaDi	<ls n="ŚAT. BR.">6,1,1,13.</ls>	
True	4	124697	ozaDi	<ls>ŚAT. BR. 2,2,4,5.</ls>	
True	4	124759	ozam	<ls>ŚAT. BR. 2,2,4,5.</ls>	
fixed	4	124786	ozWa	<ls>ŚAT. BR. 1,8,1,14. 10,1,1,8. 3,4,5.</ls>	<ls>ŚAT. BR. 1,8,1,14.</ls> <ls n="ŚAT. BR.">10,1,1,8.</ls> <ls n="ŚAT. BR. 10,">3,4,5.</ls>
True	4	124976	OkzRa	<ls>ŚAT. BR. 1,2,5,2</ls>	
True	4	124977	OkzRa	<ls n="ŚAT. BR.">14,9,4,17.</ls>	
True	4	125021	OGa	<ls>ŚAT. BR. 1,8,1,2. fgg.</ls>	
True	4	125201	Ottaravedika	<ls>ŚAT. BR. 7,3,2,17.</ls>	
True	4	125383	Odanya	<ls>ŚAT. BR. 13,3,5,4.</ls>	
fixed	4	125450	OdavAhi	<ls>ŚAT. BR. 14,5,5,20. 7,3,26</ls>	<ls>ŚAT. BR. 14,5,5,20.</ls> <ls n="ŚAT. BR. 14,">7,3,26</ls>
True	4	125529	Odumbara	<ls>ŚAT. BR. 5,4,3,25.</ls>	
True	4	125530	Odumbara	<ls n="ŚAT. BR.">3,2,1,33.</ls>	
fixed	4	125546	Odumbara	<ls>ŚAT. BR. 3,6,1,2. 4,6,7,8. 9,21.</ls>	<ls>ŚAT. BR. 3,6,1,2.</ls> <ls n="ŚAT. BR.">4,6,7,8.</ls> <ls n="ŚAT. BR. 4,6,">9,21.</ls>
fixed	4	125602	OdgraBaRa	<ls>ŚAT. BR. 3,1,4,1. 6,6,1,12. fgg. 13,1,7,4.</ls>	<ls>ŚAT. BR. 3,1,4,1.</ls> <ls n="ŚAT. BR.">6,6,1,12. fgg.</ls> <ls n="ŚAT. BR.">13,1,7,4.</ls>
True	4	125633	OddAlaki	<ls>ŚAT. BR. 3,4,3,13.</ls>	
True	4	125633	OddAlaki	<ls n="ŚAT. BR.">4,2,5,15.</ls>	
True	4	125666	OdBAri	<ls>ŚAT. BR. 11,8,4,1.</ls>	
fixed	4	125826	OpajanDani	<ls>ŚAT. BR. 14,5,5,21. 7,3,26.</ls>	<ls>ŚAT. BR. 14,5,5,21.</ls> <ls n="ŚAT. BR. 14,">7,3,26.</ls>
True	4	125836	Opatasvini	<ls>ŚAT. BR. 4,6,1,7.</ls>	
True	4	125892	Opanizada	<ls>ŚAT. BR. 14,6,9,28</ls>	
fixed	4	125906	Opapakzya	<ls>ŚAT. BR. 11,4,1,6. 14.</ls>	<ls>ŚAT. BR. 11,4,1,6.</ls> <ls n="ŚAT. BR. 11,4,1,">14.</ls>
True	4	125940	Opamanyava	<ls>ŚAT. BR. 10,6,1,6.</ls>	
True	4	126088	OpaveSi	<ls>ŚAT. BR. 2,2,2,20.</ls>	
True	4	126088	OpaveSi	<ls n="ŚAT. BR.">10,6,1,1.</ls>	
fixed	4	126183	OpADika	<ls>ŚAT. BR. 14,7,2,6. 3,24. 8,8,1.</ls>	<ls>ŚAT. BR. 14,7,2,6.</ls> <ls n="ŚAT. BR. 14,7,">3,24.</ls> <ls n="ŚAT. BR. 14,">8,8,1.</ls>
fixed	4	126203	OpAvi	<ls>ŚAT. BR. 5,1,1,5. 7.</ls>	<ls>ŚAT. BR. 5,1,1,5.</ls> <ls n="ŚAT. BR. 5,1,1,">7.</ls>
True	4	126209	OpAsana	<ls>ŚAT. BR. 12,3,5,5.</ls>	
True	4	126229	Opoditeya	<ls>ŚAT. BR. 1,9,3,16.</ls>	
True	4	126384	OrRavABa	<ls>ŚAT. BR. 14,7,3,25.</ls>	
True	4	126540	OlUKala	<ls>ŚAT. BR. 4,3,3,19.</ls>	
True	4	126652	OzaDa	<ls>ŚAT. BR. 7,2,4,26.</ls>	
True	4	126660	OzaDa	<ls>ŚAT. BR. 3,2,2,15.</ls>	
True	4	126660	OzaDa	<ls n="ŚAT. BR.">9,3,4,4.</ls>	
True	4	126660	OzaDa	<ls n="ŚAT. BR.">10,1,5,2.</ls>	
True	4	126716	OzasI	<ls>ŚAT. BR. 6,1,3,8.</ls>	
True	4	126774	OzWa	<ls>ŚAT. BR. 4,1,5,19.</ls>	
True	4	126786	OzRiha	<ls>ŚAT. BR. 8,6,2,3.</ls>	
True	4	127015	anucara	<ls>ŚAT. BR. 13,5,1,9</ls>	
True	4	127023	anUkASa	<ls>ŚAT. BR. 13,8,1,12.</ls>	
True	4	127023	anUkASa	<ls>ŚAT. BR. 13,2,2,16.</ls>	
True	4	127139	aSIta	<ls>ŚAT. BR. 10,2,6,8.</ls>	
True	4	127717	ka	<ls>ŚAT. BR. 14,6,3,1.</ls>	
True	4	127758	ka	<ls>ŚAT. BR. 14,5,4,16.</ls>	
None	4	127778	ka	<ls>ŚAT. BR. 14,6,9,21-25.</ls>	
True	4	127789	ka	<ls>ŚAT. BR. 11,4,1,8.</ls>	
True	4	127792	ka	<ls>ŚAT. BR. 5,2,2,3.</ls>	
True	4	127792	ka	<ls n="ŚAT. BR.">10,4,4,3.</ls>	
True	4	127800	ka	<ls>ŚAT. BR. 13,4,1,15.</ls>	
True	4	127800	ka	<ls n="ŚAT. BR.">14,6,9,34.</ls>	
True	4	127813	ka	<ls>ŚAT. BR. 13,3,3,6.</ls>	
True	4	127825	ka	<ls>ŚAT. BR. 11,2,7,12.</ls>	
True	4	127846	ka	<ls>ŚAT. BR. 13,8,1,1.</ls>	
True	4	127846	ka	<ls n="ŚAT. BR.">14,4,1,21.</ls>	
True	4	127847	ka	<ls n="ŚAT. BR.">12,6,1,41.</ls>	
True	4	127852	ka	<ls>ŚAT. BR. 1,6,3,19.</ls>	
True	4	127868	ka	<ls>ŚAT. BR. 2,4,1,14.</ls>	
True	4	127868	ka	<ls n="ŚAT. BR.">14,5,5,18.</ls>	
False	4	127869	ka	<ls n="ŚAT. BR.">1,6,3,13. 14,6,8,1. — 10,6,5,1. 14,5,1,21.</ls>	<ls n="ŚAT. BR.">1,6,3,13.</ls> <ls n="ŚAT. BR.">14,6,8,1.</ls>
True	4	127893	ka	<ls>ŚAT. BR. 14,6,10,1.</ls>	
True	4	127893	ka	<ls n="ŚAT. BR.">12,6,1,6.</ls>	
True	4	127893	ka	<ls n="ŚAT. BR.">13,8,3,4.</ls>	
None	4	127894	ka	<ls n="ŚAT. BR.">4,3,11.</ls>	
True	4	127940	ka	<ls>ŚAT. BR. 14,6,7,5.</ls>	
fixed	4	127986	ka	<ls>ŚAT. BR. 4,5,6,4. 6,2,2,5. 12. 4,3,4.</ls>	<ls>ŚAT. BR. 4,5,6,4.</ls> <ls n="ŚAT. BR.">6,2,2,5.</ls> <ls n="ŚAT. BR. 6,2,2,">12.</ls> <ls n="ŚAT. BR. 6,">4,3,4.</ls>
True	4	128023	ka	<ls>ŚAT. BR. 10,6,5,1.</ls>	
fixed	4	128071	kaMsa	<ls>ŚAT. BR. 14,9,3,1. 4,23. 9,4,12.</ls>	<ls>ŚAT. BR. 14,9,3,1.</ls> <ls n="ŚAT. BR. 14,9,">4,23.</ls> <ls n="ŚAT. BR. 14,">9,4,12.</ls>
True	4	128228	kakud	<ls>ŚAT. BR. 13,3,3,10.</ls>	
True	4	128260	kakuda	<ls>ŚAT. BR. 7,5,1,35.</ls>	
True	4	128387	kakuB	<ls>ŚAT. BR. 4,2,5,10.</ls>	
True	4	128879	kaNka	<ls>ŚAT. BR. 6,7,2,8.</ls>	
True	4	129016	kaNkatIyi	<ls>ŚAT. BR. 9,4,4,17.</ls>	
True	4	129802	kawa	<ls>ŚAT. BR. 13,3,1,3.</ls>	
True	4	130897	kaqa	<ls>ŚAT. BR. 14,9,2,8.</ls>	
True	4	131589	kaRWa	<ls>ŚAT. BR. 13,3,4,3.</ls>	
True	4	131688	kaRWadaGna	<ls>ŚAT. BR. 12,2,1,2.</ls>	
True	4	131952	kaRqUy	<ls>ŚAT. BR. 3,2,1,31.</ls>	
fixed	4	132141	katama	<ls>ŚAT. BR. 7,4,2,17. 11,6,3,4. 9. 14,6,4,1.</ls>	<ls>ŚAT. BR. 7,4,2,17.</ls> <ls n="ŚAT. BR.">11,6,3,4.</ls> <ls n="ŚAT. BR. 11,6,3,">9.</ls> <ls n="ŚAT. BR.">14,6,4,1.</ls>
True	4	132161	katama	<ls>ŚAT. BR. 8,4,4,12.</ls>	
True	4	132164	katama	<ls>ŚAT. BR. 11,1,6,10.</ls>	
True	4	132217	kataratas	<ls>ŚAT. BR. 6,1,2,31.</ls>	
fixed	4	132230	kati	<ls>ŚAT. BR. 6,1,2,32. 11,6,3,4. 12,2,1,6. 2,13.</ls>	<ls>ŚAT. BR. 6,1,2,32.</ls> <ls n="ŚAT. BR.">11,6,3,4.</ls> <ls n="ŚAT. BR.">12,2,1,6.</ls> <ls n="ŚAT. BR. 12,2,">2,13.</ls>
True	4	132231	kati	<ls n="ŚAT. BR.">12,3,2,7.</ls>	
fixed	4	132233	kati	<ls>ŚAT. BR. 14,6,1,9. 2,1. 9,1.</ls>	<ls>ŚAT. BR. 14,6,1,9.</ls> <ls n="ŚAT. BR. 14,6,">2,1.</ls> <ls n="ŚAT. BR. 14,6,">9,1.</ls>
True	4	132290	katipaya	<ls>ŚAT. BR. 4,3,4,19.</ls>	
True	4	132291	katipaya	<ls n="ŚAT. BR.">5,1,3,10.</ls>	
fixed	4	132466	kaTam	<ls>ŚAT. BR. 1,6,2,1. 2.</ls>	<ls>ŚAT. BR. 1,6,2,1.</ls> <ls n="ŚAT. BR. 1,6,2,">2.</ls>
True	4	132467	kaTam	<ls n="ŚAT. BR.">12,9,3,7.</ls>	
True	4	132468	kaTam	<ls n="ŚAT. BR.">14,2,2,48.</ls>	
fixed	4	132519	kaTam	<ls>ŚAT. BR. 1,6,4,17. 14,4,2,6. 6,1,3.</ls>	<ls>ŚAT. BR. 1,6,4,17.</ls> <ls n="ŚAT. BR.">14,4,2,6.</ls> <ls n="ŚAT. BR. 14,">6,1,3.</ls>
True	4	132528	kaTam	<ls>ŚAT. BR. 12,3,1,1.</ls>	
fixed	4	132531	kaTam	<ls>ŚAT. BR. 4,6,9,1. 3.</ls>	<ls>ŚAT. BR. 4,6,9,1.</ls> <ls n="ŚAT. BR. 4,6,9,">3.</ls>
True	4	132697	kaTA	<ls>ŚAT. BR. 1,2,5,25.</ls>	
True	4	132697	kaTA	<ls n="ŚAT. BR.">8,5,3,1.</ls>	
True	4	132697	kaTA	<ls n="ŚAT. BR.">13,1,2,9.</ls>	
True	4	132702	kaTA	<ls>ŚAT. BR. 4,3,2,13.</ls>	
True	4	133173	kadA	<ls>ŚAT. BR. 1,8,3,12.</ls>	
True	4	133173	kadA	<ls n="ŚAT. BR.">2,1,3,9.</ls>	
fixed	4	133293	kadru	<ls>ŚAT. BR. 3,2,4,1. 6,2,2.</ls>	<ls>ŚAT. BR. 3,2,4,1.</ls> <ls n="ŚAT. BR. 3,">6,2,2.</ls>
fixed	4	133332	kadvant	<ls>ŚAT. BR. 6,2,2,5. 12.</ls>	<ls>ŚAT. BR. 6,2,2,5.</ls> <ls n="ŚAT. BR. 6,2,2,">12.</ls>
True	4	133692	kanizWa	<ls>ŚAT. BR. 1,8,2,10.</ls>	
True	4	133692	kanizWa	<ls n="ŚAT. BR.">2,2,3,10.</ls>	
True	4	133692	kanizWa	<ls n="ŚAT. BR.">4,5,5,9.</ls>	
True	4	133729	kanizWaka	<ls>ŚAT. BR. 3,1,2,4.</ls>	
fixed	4	133772	kanInaka	<ls>ŚAT. BR. 3,1,3,11. 15.</ls>	<ls>ŚAT. BR. 3,1,3,11.</ls> <ls n="ŚAT. BR. 3,1,3,">15.</ls>
True	4	133780	kanInaka	<ls>ŚAT. BR. 14,5,2,3.</ls>	
True	4	133786	kanInaka	<ls>ŚAT. BR. 12,8,2,26.</ls>	
True	4	133786	kanInaka	<ls n="ŚAT. BR.">13,4,2,4.</ls>	
True	4	133814	kanIyaMs	<ls>ŚAT. BR. 2,5,2,20.</ls>	
fixed	4	133815	kanIyaMs	<ls n="ŚAT. BR.">7,2,2,17. 5,1,14.</ls>	<ls n="ŚAT. BR.">7,2,2,17.</ls> <ls n="ŚAT. BR. 7,">5,1,14.</ls>
True	4	133817	kanIyaMs	<ls>ŚAT. BR. 10,6,5,5.</ls>	
True	4	133817	kanIyaMs	<ls n="ŚAT. BR.">14,7,2,24.</ls>	
fixed	4	133818	kanIyaMs	<ls n="ŚAT. BR.">6,2,2,28. 6,3,17.</ls>	<ls n="ŚAT. BR.">6,2,2,28.</ls> <ls n="ŚAT. BR. 6,">6,3,17.</ls>
fixed	4	133821	kanIyaMs	<ls n="ŚAT. BR.">3,6,3,8. 16.</ls>	<ls n="ŚAT. BR.">3,6,3,8.</ls> <ls n="ŚAT. BR. 3,6,3,">16.</ls>
True	4	134670	kapardaka	<ls>ŚAT. BR. 5,4,1,6.</ls>	
fixed	4	134753	kapAla	<ls>ŚAT. BR. 1,1,1,22. 2,1,1. 2,4,3,8.</ls>	<ls>ŚAT. BR. 1,1,1,22.</ls> <ls n="ŚAT. BR. 1,">2,1,1.</ls> <ls n="ŚAT. BR.">2,4,3,8.</ls>
True	4	134772	kapAla	<ls>ŚAT. BR. 6,6,4,8.</ls>	
True	4	134772	kapAla	<ls n="ŚAT. BR.">12,4,1,8.</ls>	
True	4	134784	kapAla	<ls>ŚAT. BR. 1,2,1,2.</ls>	
fixed	4	134792	kapAla	<ls>ŚAT. BR. 6,1,1,11. 3,1,28.</ls>	<ls>ŚAT. BR. 6,1,1,11.</ls> <ls n="ŚAT. BR. 6,">3,1,28.</ls>
True	4	134796	kapAla	<ls>ŚAT. BR. 7,5,1,2.</ls>	
True	4	135003	kapiYjala	<ls>ŚAT. BR. 1,6,3,3.</ls>	
True	4	135003	kapiYjala	<ls n="ŚAT. BR.">5,5,4,4.</ls>	
True	4	135132	kapila	<ls>ŚAT. BR. 14,9,4,14.</ls>	
fixed	4	135514	kapucCala	<ls>ŚAT. BR. 7,4,1,36. 9,3,1,17</ls>	<ls>ŚAT. BR. 7,4,1,36.</ls> <ls n="ŚAT. BR.">9,3,1,17</ls>
True	4	135685	kapotin	<ls>ŚAT. BR. 11,7,3,2.</ls>	
True	4	135876	kabanDa	<ls>ŚAT. BR. 14,6,7,1</ls>	
fixed	4	135918	kam	<ls>ŚAT. BR. 13,8,1,10. 3,13. 6,1,2,23. 9,1,2,22.</ls>	<ls>ŚAT. BR. 13,8,1,10.</ls> <ls n="ŚAT. BR. 13,8,">3,13.</ls> <ls n="ŚAT. BR.">6,1,2,23.</ls> <ls n="ŚAT. BR.">9,1,2,22.</ls>
True	4	135919	kam	<ls n="ŚAT. BR.">2,5,2,11.</ls>	
fixed	4	135920	kam	<ls n="ŚAT. BR.">10,6,2,5. 5,1.</ls>	<ls n="ŚAT. BR.">10,6,2,5.</ls> <ls n="ŚAT. BR. 10,6,">5,1.</ls>
True	4	135923	kam	<ls>ŚAT. BR. 8,4,1,24.</ls>	
fixed	4	135968	kam	<ls>ŚAT. BR. 4,1,4,8. 9.</ls>	<ls>ŚAT. BR. 4,1,4,8.</ls> <ls n="ŚAT. BR. 4,1,4,">9.</ls>
None	4	135969	kam	<ls n="ŚAT. BR.">5,13.</ls>	
True	4	135973	kam	<ls>ŚAT. BR. 11,5,1,1.</ls>	
None	4	136017	kam	<ls>ŚAT. BR. 2,1,3,6-8.</ls>	
True	4	136018	kam	<ls>ŚAT. BR. 14,4,1,33.</ls>	
True	4	136020	kam	<ls>ŚAT. BR. 13,8,4,11.</ls>	
True	4	136020	kam	<ls n="ŚAT. BR.">14,6,9,29.</ls>	
True	4	136021	kam	<ls n="ŚAT. BR.">11,8,3,5.</ls>	
True	4	136022	kam	<ls>ŚAT. BR. 14,6,2,7.</ls>	
True	4	136038	kam	<ls>ŚAT. BR. 14,9,4,8.</ls>	
fixed	4	136071	kam	<ls>ŚAT. BR. 2,2,3,3. 3,4,2.</ls>	<ls>ŚAT. BR. 2,2,3,3.</ls> <ls n="ŚAT. BR. 2,">3,4,2.</ls>
True	4	136465	kamp	<ls>ŚAT. BR. 14,2,2,17.</ls>	
fixed	4	136489	kamp	<ls>ŚAT. BR. 11,5,3,4. 7.</ls>	<ls>ŚAT. BR. 11,5,3,4.</ls> <ls n="ŚAT. BR. 11,5,3,">7.</ls>
True	4	136494	kamp	<ls>ŚAT. BR. 3,3,3,7.</ls>	
True	4	136908	kambant	<ls>ŚAT. BR. 13,8,1,10.</ls>	
fixed	4	136958	kar	<ls>ŚAT. BR. 3,1,2,21. 11,4,2,1. 9. 13</ls>	<ls>ŚAT. BR. 3,1,2,21.</ls> <ls n="ŚAT. BR.">11,4,2,1.</ls> <ls n="ŚAT. BR. 11,4,2,">9.</ls> <ls n="ŚAT. BR. 11,4,2,">13</ls>
True	4	137026	kar	<ls>ŚAT. BR. 4,6,8,13.</ls>	
True	4	137030	kar	<ls>ŚAT. BR. 14,5,4,1.</ls>	
True	4	137033	kar	<ls>ŚAT. BR. 14,4,3,34.</ls>	
fixed	4	137097	kar	<ls>ŚAT. BR. 2,5,2,11. 8.</ls>	<ls>ŚAT. BR. 2,5,2,11.</ls> <ls n="ŚAT. BR. 2,5,2,">8.</ls>
True	4	137105	kar	<ls>ŚAT. BR. 3,6,2,14.</ls>	
True	4	137105	kar	<ls n="ŚAT. BR.">14,4,3,8.</ls>	
True	4	137106	kar	<ls n="ŚAT. BR.">5,4,3,10.</ls>	
True	4	137108	kar	<ls>ŚAT. BR. 13,2,7,11.</ls>	
True	4	137196	kar	<ls>ŚAT. BR. 3,8,2,13.</ls>	
True	4	137200	kar	<ls>ŚAT. BR. 12,4,1,11.</ls>	
True	4	137200	kar	<ls n="ŚAT. BR.">1,8,1,42.</ls>	
True	4	137253	kar	<ls>ŚAT. BR. 10,6,5,1.</ls>	
True	4	137262	kar	<ls>ŚAT. BR. 9,1,2,13.</ls>	
True	4	137262	kar	<ls n="ŚAT. BR.">11,7,2,2.</ls>	
True	4	137302	kar	<ls>ŚAT. BR. 4,4,3,11.</ls>	
True	4	137323	kar	<ls>ŚAT. BR. 1,9,1,14.</ls>	
None	4	137324	kar	<ls n="ŚAT. BR.">7,3,12.</ls>	
True	4	137343	kar	<ls>ŚAT. BR. 14,6,1,9.</ls>	
fixed	4	137428	kar	<ls>ŚAT. BR. 1,9,2,23. 3,10. 2,2,3,16. 3,2,8. 3,6,2,14. 4,4,5,19.</ls>	<ls>ŚAT. BR. 1,9,2,23.</ls> <ls n="ŚAT. BR. 1,9,">3,10.</ls> <ls n="ŚAT. BR.">2,2,3,16.</ls> <ls n="ŚAT. BR. 2,">3,2,8.</ls> <ls n="ŚAT. BR.">3,6,2,14.</ls> <ls n="ŚAT. BR.">4,4,5,19.</ls>
True	4	137430	kar	<ls>ŚAT. BR. 3,4,3,6.</ls>	
True	4	137552	kar	<ls>ŚAT. BR. 2,3,1,4.</ls>	
True	4	137552	kar	<ls n="ŚAT. BR.">7,5,1,32.</ls>	
True	4	137584	kar	<ls>ŚAT. BR. 3,2,4,22.</ls>	
True	4	137594	kar	<ls>ŚAT. BR. 1,7,1,1.</ls>	
True	4	137620	kar	<ls>ŚAT. BR. 14,6,1,3.</ls>	
True	4	137624	kar	<ls>ŚAT. BR. 3,3,1,14.</ls>	
True	4	137633	kar	<ls>ŚAT. BR. 3,7,3,3.</ls>	
True	4	137633	kar	<ls n="ŚAT. BR.">4,2,5,11.</ls>	
True	4	137656	kar	<ls>ŚAT. BR. 14,7,3,1</ls>	
True	4	137699	kar	<ls>ŚAT. BR. 1,7,1,4.</ls>	
fixed	4	137700	kar	<ls n="ŚAT. BR.">3,2,2,16. 3,1,13. 4,1,2,12. 5,8,12.</ls>	<ls n="ŚAT. BR.">3,2,2,16.</ls> <ls n="ŚAT. BR. 3,">3,1,13.</ls> <ls n="ŚAT. BR.">4,1,2,12.</ls> <ls n="ŚAT. BR. 4,">5,8,12.</ls>
True	4	137701	kar	<ls n="ŚAT. BR.">14,4,2,15.</ls>	
True	4	137704	kar	<ls>ŚAT. BR. 14,4,2,15.</ls>	
True	4	137725	kar	<ls>ŚAT. BR. 4,5,8,12.</ls>	
True	4	137763	kar	<ls>ŚAT. BR. 11,1,6,21. fgg.</ls>	
True	4	137823	kar	<ls>ŚAT. BR. 8,4,4,2.</ls>	
fixed	4	137864	kar	<ls>ŚAT. BR. 12,4,2,1. 5,1,4.</ls>	<ls>ŚAT. BR. 12,4,2,1.</ls> <ls n="ŚAT. BR. 12,">5,1,4.</ls>
fixed	4	137922	kar	<ls>ŚAT. BR. 3,5,2,25. 6,1,25.</ls>	<ls>ŚAT. BR. 3,5,2,25.</ls> <ls n="ŚAT. BR. 3,">6,1,25.</ls>
True	4	138066	kar	<ls>ŚAT. BR. 9,5,2,14.</ls>	
fixed	4	138076	kar	<ls>ŚAT. BR. 1,9,2,10. 6,1,3,20. 7,2,7.</ls>	<ls>ŚAT. BR. 1,9,2,10.</ls> <ls n="ŚAT. BR.">6,1,3,20.</ls> <ls n="ŚAT. BR. 6,">7,2,7.</ls>
True	4	138138	kar	<ls>ŚAT. BR. 3,1,3,3.</ls>	
True	4	138139	kar	<ls n="ŚAT. BR.">4,5,2,6.</ls>	
True	4	138163	kar	<ls>ŚAT. BR. 10,6,5,3.</ls>	
True	4	138180	kar	<ls>ŚAT. BR. 2,3,4,8.</ls>	
True	4	138215	kar	<ls>ŚAT. BR. 10,2,7,15.</ls>	
True	4	138216	kar	<ls n="ŚAT. BR.">14,9,3,1.</ls>	
True	4	138217	kar	<ls n="ŚAT. BR.">3,2,1,22.</ls>	
